X1,Y1,X2,Y2,X3,Y3
32.02062188444254,63.77499702557881,66.10223529832345,70.97619083824539,81.68539346836654,39.14201328422431
28.94098241946522,40.5962719034873,76.18097421259,81.59467356385278,54.747556820424066,40.385366636903015
27.524189275288958,27.016332598885626,62.54743472985625,110.52742661625533,37.153749930121414,60.22789730137477
18.52029227171557,61.586788642771126,62.29890929373323,126.7558878439625,33.08231430072611,78.52892216599749
34.01299298544833,35.9426301007975,70.50919244645858,90.16851199933065,72.55692288016253,7.642541504579164
29.241796396480847,24.86439422618775,67.46654046349222,123.59038815202659,54.74577256731499,45.34324990089849
39.54468737875209,66.71995410870039,77.70100815381895,77.94978770113383,63.09607737913067,54.68080687853842
27.04945225241723,47.20104246977627,72.31777314087748,96.59499696255453,68.89452696914448,50.070996493307774
14.749040971756255,68.93025760030336,92.62450184010672,86.52352833966373,54.26496559242129,44.82297372125162
29.203114944841083,50.44463246535649,67.14657144135698,58.23503087219212,50.37093642043933,29.697986691393634
43.59629837397345,39.804677012299564,67.0457155531681,95.15945670085716,40.78978454224948,35.85991465036018
26.9326150165479,37.616684750591716,56.47829617079246,108.65499386236783,8.762428514235083,60.87472959806698
22.881145111834005,50.731309991333205,70.29611357644941,87.03465952117574,32.22999259057842,66.13643690459682
20.451264621934534,55.07910948757596,78.8767762027386,88.59089749487099,53.95609739864905,51.450118747464444
21.599865511397013,45.17771848770852,60.376156661717296,117.85854633858641,52.371069755545705,37.45741444928203
27.598450105598694,54.94005756935846,69.35426058412484,65.00572859599167,61.05339809583302,51.435664543497595
20.560143252334356,32.35015866817545,79.34123788233788,60.04823363145445,53.099697426880475,46.39940332965982
41.98111292478067,60.26080100957298,68.35018106286101,76.91921710839695,57.390362687181934,58.184069301003014
27.738918111396956,27.71432264759318,63.25121508507306,66.06754427858408,66.816981874611,51.77448676527122
30.86918697195784,56.51058629482384,82.65021096014264,116.92578552919173,41.72432592130389,40.67315726303513
41.505916165870055,72.55129397603237,71.26125435223143,96.19378235069038,50.69263151269057,52.86009597918578
42.026548163335285,79.65489844040681,75.15533857465748,72.71813791651043,30.891807522805667,32.308929744609415
28.29813626385951,90.85884444364365,85.22811485273674,77.71041673039487,69.59339181989706,62.30017878286358
32.65579372390798,31.986822356723543,84.88910694010522,147.22134381445517,55.57626881402794,67.73502840244504
35.88021267501888,73.65705360998074,65.48634562783771,77.79819907813244,62.34733205697891,32.322438967661384
28.457156317201758,81.71307949408525,63.16941364685206,74.75950664897388,78.1372472540343,56.31570447429039
15.775897176331931,77.6500257270834,73.69601613331771,96.08614339857752,71.19318768180884,35.131066123910315
